Season,Region,County,CDC Week,Week Ending Date,Disease,Count,County Centroid,FIPS
2024-2025,METRO,NASSAU,4,1/25/2025,INFLUENZA_UNSPECIFIED,396,"    (40.7506561, -73.582905)",36059
2024-2025,CENTRAL,TOMPKINS,4,1/25/2025,INFLUENZA_B,3,"    (42.4532811, -76.4737116)",36109
2024-2025,WESTERN,CHEMUNG,4,1/25/2025,INFLUENZA_B,2,"    (42.1552807, -76.7471788)",36015
2024-2025,WESTERN,ALLEGANY,4,1/25/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2478938, -78.0261758)",36003
2024-2025,CAPITAL DISTRICT,DELAWARE,4,1/25/2025,INFLUENZA_A,73,"    (42.1939865, -74.966728)",36025
2024-2025,CAPITAL DISTRICT,WASHINGTON,4,1/25/2025,INFLUENZA_UNSPECIFIED,6,"    (43.3123766, -73.4394282)",36115
2024-2025,CAPITAL DISTRICT,COLUMBIA,4,1/25/2025,INFLUENZA_UNSPECIFIED,1,"    (42.2477286, -73.6268046)",36021
2024-2025,CAPITAL DISTRICT,RENSSELAER,4,1/25/2025,INFLUENZA_B,15,"    (42.7104206, -73.5138454)",36083
2024-2025,METRO,WESTCHESTER,4,1/25/2025,INFLUENZA_B,290,"    (41.1527698, -73.745912)",36119
2024-2025,NYC,KINGS,4,1/25/2025,INFLUENZA_A,"5,877","    (40.6782, -73.9442)",36047
2024-2025,METRO,DUTCHESS,4,1/25/2025,INFLUENZA_B,29,"    (41.7550085, -73.7399512)",36027
2024-2025,CAPITAL DISTRICT,GREENE,4,1/25/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2869511, -74.1494949)",36039
2024-2025,CAPITAL DISTRICT,OTSEGO,4,1/25/2025,INFLUENZA_A,91,"    (42.6297762, -75.028841)",36077
2024-2025,WESTERN,ERIE,4,1/25/2025,INFLUENZA_A,672,"    (42.752759, -78.7781922)",36029
2024-2025,WESTERN,YATES,4,1/25/2025,INFLUENZA_B,2,"    (42.6431, -77.1485)",36123
2024-2025,CENTRAL,LEWIS,4,1/25/2025,INFLUENZA_A,78,"    (43.7863965, -75.4426165)",36049
2024-2025,WESTERN,MONROE,4,1/25/2025,INFLUENZA_UNSPECIFIED,0,"    (43.174966, -77.639663)",36055
2024-2025,CAPITAL DISTRICT,SCHENECTADY,4,1/25/2025,INFLUENZA_UNSPECIFIED,8,"    (42.8175421, -74.0435834)",36093
2024-2025,NYC,NEW YORK,4,1/25/2025,INFLUENZA_B,277,"    (40.7831, -73.9712)",36061
2024-2025,WESTERN,STEUBEN,4,1/25/2025,INFLUENZA_B,2,"    (42.2667252, -77.3855253)",36101
2024-2025,CAPITAL DISTRICT,ESSEX,4,1/25/2025,INFLUENZA_B,3,"    (44.1089711, -73.7775726)",36031
2024-2025,METRO,ROCKLAND,4,1/25/2025,INFLUENZA_UNSPECIFIED,2,"    (41.1547851, -74.0247721)",36087
2024-2025,CENTRAL,OSWEGO,4,1/25/2025,INFLUENZA_A,187,"    (43.4614428, -76.209258)",36075
2024-2025,METRO,ROCKLAND,4,1/25/2025,INFLUENZA_B,285,"    (41.1547851, -74.0247721)",36087
2024-2025,WESTERN,ORLEANS,4,1/25/2025,INFLUENZA_A,29,"    (43.209007, -78.254897)",36073
2024-2025,CENTRAL,ONEIDA,4,1/25/2025,INFLUENZA_UNSPECIFIED,1,"    (43.2427273, -75.4342824)",36065
2024-2025,WESTERN,YATES,4,1/25/2025,INFLUENZA_UNSPECIFIED,0,"    (42.6431, -77.1485)",36123
2024-2025,METRO,SULLIVAN,4,1/25/2025,INFLUENZA_A,331,"    (41.7201763, -74.7646796)",36105
2024-2025,WESTERN,CATTARAUGUS,4,1/25/2025,INFLUENZA_B,0,"    (42.2448527, -78.6810055)",36009
2024-2025,WESTERN,CHAUTAUQUA,4,1/25/2025,INFLUENZA_UNSPECIFIED,0,"    (42.3042159, -79.4075949)",36013
2024-2025,CAPITAL DISTRICT,FULTON,4,1/25/2025,INFLUENZA_A,57,"    (43.1156093, -74.4236782)",36035
2024-2025,WESTERN,CATTARAUGUS,4,1/25/2025,INFLUENZA_A,27,"    (42.2448527, -78.6810055)",36009
2024-2025,CENTRAL,HERKIMER,4,1/25/2025,INFLUENZA_B,1,"    (43.1631, -74.8741)",36043
2024-2025,CENTRAL,CAYUGA,4,1/25/2025,INFLUENZA_B,2,"    (43.0085456, -76.5745866)",36011
2024-2025,CAPITAL DISTRICT,DELAWARE,3,1/18/2025,INFLUENZA_B,1,"    (42.1939865, -74.966728)",36025
2024-2025,METRO,SUFFOLK,3,1/18/2025,INFLUENZA_UNSPECIFIED,448,"    (40.943554, -72.6922184)",36103
2024-2025,CAPITAL DISTRICT,WARREN,3,1/18/2025,INFLUENZA_UNSPECIFIED,7,"    (43.5551053, -73.8381388)",36113
2024-2025,CAPITAL DISTRICT,GREENE,3,1/18/2025,INFLUENZA_B,1,"    (42.2869511, -74.1494949)",36039
2024-2025,WESTERN,SENECA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.7652, -76.8721)",36099
2024-2025,METRO,SUFFOLK,3,1/18/2025,INFLUENZA_A,"4,604","    (40.943554, -72.6922184)",36103
2024-2025,CAPITAL DISTRICT,HAMILTON,3,1/18/2025,INFLUENZA_B,1,"    (43.6578786, -74.5024556)",36041
2024-2025,NYC,QUEENS,3,1/18/2025,INFLUENZA_UNSPECIFIED,165,"    (40.7282, -73.7949)",36081
2024-2025,NYC,QUEENS,3,1/18/2025,INFLUENZA_A,"5,720","    (40.7282, -73.7949)",36081
2024-2025,CAPITAL DISTRICT,SARATOGA,3,1/18/2025,INFLUENZA_B,26,"    (43.1061353, -73.8553872)",36091
2024-2025,METRO,NASSAU,3,1/18/2025,INFLUENZA_UNSPECIFIED,391,"    (40.7506561, -73.582905)",36059
2024-2025,WESTERN,WAYNE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.202, -77.0104)",36117
2024-2025,NYC,BRONX,3,1/18/2025,INFLUENZA_B,332,"    (40.8448, -73.8648)",36005
2024-2025,WESTERN,ONTARIO,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.8566949, -77.3032768)",36069
2024-2025,NYC,BRONX,3,1/18/2025,INFLUENZA_UNSPECIFIED,19,"    (40.8448, -73.8648)",36005
2024-2025,WESTERN,CHEMUNG,3,1/18/2025,INFLUENZA_A,112,"    (42.1552807, -76.7471788)",36015
2024-2025,CAPITAL DISTRICT,FULTON,3,1/18/2025,INFLUENZA_A,42,"    (43.1156093, -74.4236782)",36035
2024-2025,WESTERN,CHAUTAUQUA,3,1/18/2025,INFLUENZA_A,99,"    (42.3042159, -79.4075949)",36013
2024-2025,WESTERN,CHEMUNG,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.1552807, -76.7471788)",36015
2024-2025,METRO,ROCKLAND,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (41.1547851, -74.0247721)",36087
2024-2025,WESTERN,WYOMING,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.7013627, -78.2285667)",36121
2024-2025,METRO,ULSTER,3,1/18/2025,INFLUENZA_A,308,"    (41.9472321, -74.265447)",36111
2024-2025,CENTRAL,BROOME,3,1/18/2025,INFLUENZA_A,249,"    (42.1619773, -75.830291)",36007
2024-2025,CAPITAL DISTRICT,ESSEX,3,1/18/2025,INFLUENZA_B,3,"    (44.1089711, -73.7775726)",36031
2024-2025,CAPITAL DISTRICT,FULTON,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.1156093, -74.4236782)",36035
2024-2025,CENTRAL,ST LAWRENCE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (44.4881125, -75.074311)",36089
2024-2025,WESTERN,GENESEE,3,1/18/2025,INFLUENZA_A,34,"    (43.0009096, -78.1927784)",36037
2024-2025,CENTRAL,JEFFERSON,3,1/18/2025,INFLUENZA_UNSPECIFIED,7,"    (44.0607, -75.9928)",36045
2024-2025,WESTERN,CHAUTAUQUA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.3042159, -79.4075949)",36013
2024-2025,METRO,DUTCHESS,3,1/18/2025,INFLUENZA_B,27,"    (41.7550085, -73.7399512)",36027
2024-2025,CAPITAL DISTRICT,RENSSELAER,3,1/18/2025,INFLUENZA_A,115,"    (42.7104206, -73.5138454)",36083
2024-2025,WESTERN,NIAGARA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.203001, -78.71083)",36063
2024-2025,METRO,ROCKLAND,3,1/18/2025,INFLUENZA_B,285,"    (41.1547851, -74.0247721)",36087
2024-2025,METRO,ORANGE,3,1/18/2025,INFLUENZA_B,108,"    (41.4024096, -74.3062522)",36071
2024-2025,WESTERN,SCHUYLER,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.419776, -76.9386038)",36097
2024-2025,CAPITAL DISTRICT,DELAWARE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.1939865, -74.966728)",36025
2024-2025,CAPITAL DISTRICT,SCHOHARIE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.591294, -74.4381718)",36095
2024-2025,WESTERN,WAYNE,3,1/18/2025,INFLUENZA_A,155,"    (43.202, -77.0104)",36117
2024-2025,CAPITAL DISTRICT,GREENE,3,1/18/2025,INFLUENZA_UNSPECIFIED,1,"    (42.2869511, -74.1494949)",36039
2024-2025,CENTRAL,ONEIDA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.2427273, -75.4342824)",36065
2024-2025,METRO,DUTCHESS,3,1/18/2025,INFLUENZA_UNSPECIFIED,89,"    (41.7550085, -73.7399512)",36027
2024-2025,CAPITAL DISTRICT,COLUMBIA,3,1/18/2025,INFLUENZA_A,58,"    (42.2477286, -73.6268046)",36021
2024-2025,WESTERN,CATTARAUGUS,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2448527, -78.6810055)",36009
2024-2025,CAPITAL DISTRICT,MONTGOMERY,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.9008912, -74.4353575)",36057
2024-2025,CAPITAL DISTRICT,FRANKLIN,3,1/18/2025,INFLUENZA_UNSPECIFIED,2,"    (44.5943743, -74.3106698)",36033
2024-2025,CAPITAL DISTRICT,RENSSELAER,3,1/18/2025,INFLUENZA_B,8,"    (42.7104206, -73.5138454)",36083
2024-2025,CENTRAL,TOMPKINS,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.4532811, -76.4737116)",36109
2024-2025,CENTRAL,ONEIDA,3,1/18/2025,INFLUENZA_B,2,"    (43.2427273, -75.4342824)",36065
2024-2025,CAPITAL DISTRICT,OTSEGO,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.6297762, -75.028841)",36077
2024-2025,CAPITAL DISTRICT,RENSSELAER,3,1/18/2025,INFLUENZA_UNSPECIFIED,5,"    (42.7104206, -73.5138454)",36083
2024-2025,CENTRAL,JEFFERSON,3,1/18/2025,INFLUENZA_A,205,"    (44.0607, -75.9928)",36045
2024-2025,METRO,PUTNAM,3,1/18/2025,INFLUENZA_B,29,"    (41.4351, -73.7949)",36079
2024-2025,WESTERN,ERIE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.752759, -78.7781922)",36029
2024-2025,METRO,ULSTER,3,1/18/2025,INFLUENZA_B,8,"    (41.9472321, -74.265447)",36111
2024-2025,CAPITAL DISTRICT,CLINTON,3,1/18/2025,INFLUENZA_B,2,"    (44.7527103, -73.7056478)",36019
2024-2025,WESTERN,SENECA,3,1/18/2025,INFLUENZA_B,1,"    (42.7652, -76.8721)",36099
2024-2025,CENTRAL,HERKIMER,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.1631, -74.8741)",36043
2024-2025,WESTERN,NIAGARA,3,1/18/2025,INFLUENZA_A,118,"    (43.203001, -78.71083)",36063
2024-2025,METRO,SULLIVAN,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (41.7201763, -74.7646796)",36105
2024-2025,METRO,PUTNAM,3,1/18/2025,INFLUENZA_A,288,"    (41.4351, -73.7949)",36079
2024-2025,WESTERN,CHAUTAUQUA,3,1/18/2025,INFLUENZA_B,0,"    (42.3042159, -79.4075949)",36013
2024-2025,CENTRAL,CAYUGA,3,1/18/2025,INFLUENZA_B,0,"    (43.0085456, -76.5745866)",36011
2024-2025,CAPITAL DISTRICT,COLUMBIA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2477286, -73.6268046)",36021
2024-2025,WESTERN,ORLEANS,3,1/18/2025,INFLUENZA_A,21,"    (43.209007, -78.254897)",36073
2024-2025,CAPITAL DISTRICT,HAMILTON,3,1/18/2025,INFLUENZA_A,6,"    (43.6578786, -74.5024556)",36041
2024-2025,CAPITAL DISTRICT,SARATOGA,3,1/18/2025,INFLUENZA_A,176,"    (43.1061353, -73.8553872)",36091
2024-2025,CAPITAL DISTRICT,ALBANY,3,1/18/2025,INFLUENZA_A,254,"    (42.5882713, -73.9740136)",36001
2024-2025,WESTERN,GENESEE,3,1/18/2025,INFLUENZA_B,1,"    (43.0009096, -78.1927784)",36037
2024-2025,CENTRAL,MADISON,3,1/18/2025,INFLUENZA_A,50,"    (42.9100255, -75.6635749)",36053
2024-2025,CAPITAL DISTRICT,SCHOHARIE,3,1/18/2025,INFLUENZA_A,12,"    (42.591294, -74.4381718)",36095
2024-2025,CENTRAL,CORTLAND,3,1/18/2025,INFLUENZA_A,68,"    (42.5938237, -76.0762647)",36023
2024-2025,CAPITAL DISTRICT,FRANKLIN,3,1/18/2025,INFLUENZA_A,47,"    (44.5943743, -74.3106698)",36033
2024-2025,CAPITAL DISTRICT,GREENE,3,1/18/2025,INFLUENZA_A,43,"    (42.2869511, -74.1494949)",36039
2024-2025,CAPITAL DISTRICT,ESSEX,3,1/18/2025,INFLUENZA_A,21,"    (44.1089711, -73.7775726)",36031
2024-2025,WESTERN,GENESEE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.0009096, -78.1927784)",36037
2024-2025,WESTERN,ALLEGANY,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2478938, -78.0261758)",36003
2024-2025,NYC,RICHMOND,3,1/18/2025,INFLUENZA_A,904,"    (40.5795, -74.1502)",36085
2024-2025,WESTERN,NIAGARA,3,1/18/2025,INFLUENZA_B,4,"    (43.203001, -78.71083)",36063
2024-2025,CAPITAL DISTRICT,CLINTON,3,1/18/2025,INFLUENZA_UNSPECIFIED,3,"    (44.7527103, -73.7056478)",36019
2024-2025,WESTERN,LIVINGSTON,3,1/18/2025,INFLUENZA_B,6,"    (42.7274845, -77.7697795)",36051
2024-2025,NYC,KINGS,3,1/18/2025,INFLUENZA_UNSPECIFIED,92,"    (40.6782, -73.9442)",36047
2024-2025,NYC,BRONX,3,1/18/2025,INFLUENZA_A,"5,083","    (40.8448, -73.8648)",36005
2024-2025,METRO,WESTCHESTER,3,1/18/2025,INFLUENZA_A,"3,464","    (41.1527698, -73.745912)",36119
2024-2025,CAPITAL DISTRICT,OTSEGO,3,1/18/2025,INFLUENZA_B,2,"    (42.6297762, -75.028841)",36077
2024-2025,CAPITAL DISTRICT,SCHOHARIE,3,1/18/2025,INFLUENZA_B,3,"    (42.591294, -74.4381718)",36095
2024-2025,CENTRAL,BROOME,3,1/18/2025,INFLUENZA_B,9,"    (42.1619773, -75.830291)",36007
2024-2025,WESTERN,YATES,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.6431, -77.1485)",36123
2024-2025,CENTRAL,LEWIS,3,1/18/2025,INFLUENZA_A,84,"    (43.7863965, -75.4426165)",36049
2024-2025,CENTRAL,ONONDAGA,3,1/18/2025,INFLUENZA_A,534,"    (43.0065299, -76.1961167)",36067
2024-2025,CENTRAL,HERKIMER,3,1/18/2025,INFLUENZA_A,97,"    (43.1631, -74.8741)",36043
2024-2025,CAPITAL DISTRICT,HAMILTON,3,1/18/2025,INFLUENZA_UNSPECIFIED,3,"    (43.6578786, -74.5024556)",36041
2024-2025,CAPITAL DISTRICT,MONTGOMERY,3,1/18/2025,INFLUENZA_B,1,"    (42.9008912, -74.4353575)",36057
2024-2025,NYC,NEW YORK,3,1/18/2025,INFLUENZA_UNSPECIFIED,67,"    (40.7831, -73.9712)",36061
2024-2025,WESTERN,LIVINGSTON,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.7274845, -77.7697795)",36051
2024-2025,CENTRAL,OSWEGO,3,1/18/2025,INFLUENZA_B,1,"    (43.4614428, -76.209258)",36075
2024-2025,CAPITAL DISTRICT,SCHENECTADY,3,1/18/2025,INFLUENZA_B,22,"    (42.8175421, -74.0435834)",36093
2024-2025,NYC,KINGS,3,1/18/2025,INFLUENZA_A,"5,813","    (40.6782, -73.9442)",36047
2024-2025,WESTERN,MONROE,3,1/18/2025,INFLUENZA_B,35,"    (43.174966, -77.639663)",36055
2024-2025,WESTERN,SENECA,3,1/18/2025,INFLUENZA_A,22,"    (42.7652, -76.8721)",36099
2024-2025,CAPITAL DISTRICT,OTSEGO,3,1/18/2025,INFLUENZA_A,31,"    (42.6297762, -75.028841)",36077
2024-2025,METRO,PUTNAM,3,1/18/2025,INFLUENZA_UNSPECIFIED,27,"    (41.4351, -73.7949)",36079
2024-2025,CAPITAL DISTRICT,ALBANY,3,1/18/2025,INFLUENZA_UNSPECIFIED,11,"    (42.5882713, -73.9740136)",36001
2024-2025,WESTERN,STEUBEN,3,1/18/2025,INFLUENZA_B,1,"    (42.2667252, -77.3855253)",36101
2024-2025,CENTRAL,TOMPKINS,3,1/18/2025,INFLUENZA_A,51,"    (42.4532811, -76.4737116)",36109
2024-2025,CAPITAL DISTRICT,SARATOGA,3,1/18/2025,INFLUENZA_UNSPECIFIED,15,"    (43.1061353, -73.8553872)",36091
2024-2025,CENTRAL,OSWEGO,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.4614428, -76.209258)",36075
2024-2025,CENTRAL,CORTLAND,3,1/18/2025,INFLUENZA_B,1,"    (42.5938237, -76.0762647)",36023
2024-2025,METRO,ROCKLAND,3,1/18/2025,INFLUENZA_A,"1,070","    (41.1547851, -74.0247721)",36087
2024-2025,CAPITAL DISTRICT,COLUMBIA,3,1/18/2025,INFLUENZA_B,2,"    (42.2477286, -73.6268046)",36021
2024-2025,WESTERN,CATTARAUGUS,3,1/18/2025,INFLUENZA_B,0,"    (42.2448527, -78.6810055)",36009
2024-2025,CAPITAL DISTRICT,WASHINGTON,3,1/18/2025,INFLUENZA_UNSPECIFIED,4,"    (43.3123766, -73.4394282)",36115
2024-2025,CENTRAL,CAYUGA,3,1/18/2025,INFLUENZA_A,37,"    (43.0085456, -76.5745866)",36011
2024-2025,WESTERN,ONTARIO,3,1/18/2025,INFLUENZA_B,11,"    (42.8566949, -77.3032768)",36069
2024-2025,NYC,NEW YORK,3,1/18/2025,INFLUENZA_A,"3,211","    (40.7831, -73.9712)",36061
2024-2025,CAPITAL DISTRICT,FRANKLIN,3,1/18/2025,INFLUENZA_B,1,"    (44.5943743, -74.3106698)",36033
2024-2025,CENTRAL,ONONDAGA,3,1/18/2025,INFLUENZA_B,7,"    (43.0065299, -76.1961167)",36067
2024-2025,WESTERN,ALLEGANY,3,1/18/2025,INFLUENZA_B,0,"    (42.2478938, -78.0261758)",36003
2024-2025,CAPITAL DISTRICT,DELAWARE,3,1/18/2025,INFLUENZA_A,91,"    (42.1939865, -74.966728)",36025
2024-2025,CENTRAL,CORTLAND,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.5938237, -76.0762647)",36023
2024-2025,CAPITAL DISTRICT,ESSEX,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (44.1089711, -73.7775726)",36031
2024-2025,METRO,NASSAU,3,1/18/2025,INFLUENZA_A,"5,234","    (40.7506561, -73.582905)",36059
2024-2025,CENTRAL,CHENANGO,3,1/18/2025,INFLUENZA_B,2,"    (42.489732, -75.6049051)",36017
2024-2025,NYC,QUEENS,3,1/18/2025,INFLUENZA_B,579,"    (40.7282, -73.7949)",36081
2024-2025,CAPITAL DISTRICT,CLINTON,3,1/18/2025,INFLUENZA_A,19,"    (44.7527103, -73.7056478)",36019
2024-2025,CENTRAL,BROOME,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.1619773, -75.830291)",36007
2024-2025,WESTERN,MONROE,3,1/18/2025,INFLUENZA_UNSPECIFIED,2,"    (43.174966, -77.639663)",36055
2024-2025,CENTRAL,CHENANGO,3,1/18/2025,INFLUENZA_A,126,"    (42.489732, -75.6049051)",36017
2024-2025,CAPITAL DISTRICT,SCHENECTADY,3,1/18/2025,INFLUENZA_UNSPECIFIED,6,"    (42.8175421, -74.0435834)",36093
2024-2025,WESTERN,CHEMUNG,3,1/18/2025,INFLUENZA_B,0,"    (42.1552807, -76.7471788)",36015
2024-2025,NYC,KINGS,3,1/18/2025,INFLUENZA_B,749,"    (40.6782, -73.9442)",36047
2024-2025,WESTERN,ERIE,3,1/18/2025,INFLUENZA_A,643,"    (42.752759, -78.7781922)",36029
2024-2025,WESTERN,CATTARAUGUS,3,1/18/2025,INFLUENZA_A,28,"    (42.2448527, -78.6810055)",36009
2024-2025,WESTERN,YATES,3,1/18/2025,INFLUENZA_B,0,"    (42.6431, -77.1485)",36123
2024-2025,METRO,NASSAU,3,1/18/2025,INFLUENZA_B,422,"    (40.7506561, -73.582905)",36059
2024-2025,CENTRAL,CAYUGA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.0085456, -76.5745866)",36011
2024-2025,CAPITAL DISTRICT,MONTGOMERY,3,1/18/2025,INFLUENZA_A,59,"    (42.9008912, -74.4353575)",36057
2024-2025,CENTRAL,LEWIS,3,1/18/2025,INFLUENZA_B,0,"    (43.7863965, -75.4426165)",36049
2024-2025,METRO,WESTCHESTER,3,1/18/2025,INFLUENZA_B,267,"    (41.1527698, -73.745912)",36119
2024-2025,CENTRAL,TIOGA,3,1/18/2025,INFLUENZA_A,86,"    (42.1256, -76.3637)",36107
2024-2025,CENTRAL,ONEIDA,3,1/18/2025,INFLUENZA_A,212,"    (43.2427273, -75.4342824)",36065
2024-2025,WESTERN,LIVINGSTON,3,1/18/2025,INFLUENZA_A,82,"    (42.7274845, -77.7697795)",36051
2024-2025,CENTRAL,ST LAWRENCE,3,1/18/2025,INFLUENZA_A,140,"    (44.4881125, -75.074311)",36089
2024-2025,CENTRAL,HERKIMER,3,1/18/2025,INFLUENZA_B,4,"    (43.1631, -74.8741)",36043
2024-2025,CENTRAL,OSWEGO,3,1/18/2025,INFLUENZA_A,129,"    (43.4614428, -76.209258)",36075
2024-2025,NYC,NEW YORK,3,1/18/2025,INFLUENZA_B,212,"    (40.7831, -73.9712)",36061
2024-2025,WESTERN,STEUBEN,3,1/18/2025,INFLUENZA_A,134,"    (42.2667252, -77.3855253)",36101
2024-2025,WESTERN,WAYNE,3,1/18/2025,INFLUENZA_B,19,"    (43.202, -77.0104)",36117
2024-2025,WESTERN,ORLEANS,3,1/18/2025,INFLUENZA_B,0,"    (43.209007, -78.254897)",36073
2024-2025,CAPITAL DISTRICT,SCHENECTADY,3,1/18/2025,INFLUENZA_A,141,"    (42.8175421, -74.0435834)",36093
2024-2025,CAPITAL DISTRICT,FULTON,3,1/18/2025,INFLUENZA_B,4,"    (43.1156093, -74.4236782)",36035
2024-2025,CENTRAL,CHENANGO,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.489732, -75.6049051)",36017
2024-2025,WESTERN,MONROE,3,1/18/2025,INFLUENZA_A,"1,052","    (43.174966, -77.639663)",36055
2024-2025,METRO,WESTCHESTER,3,1/18/2025,INFLUENZA_UNSPECIFIED,341,"    (41.1527698, -73.745912)",36119
2024-2025,WESTERN,ALLEGANY,3,1/18/2025,INFLUENZA_A,24,"    (42.2478938, -78.0261758)",36003
2024-2025,CENTRAL,ONONDAGA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.0065299, -76.1961167)",36067
2024-2025,METRO,ULSTER,3,1/18/2025,INFLUENZA_UNSPECIFIED,21,"    (41.9472321, -74.265447)",36111
2024-2025,WESTERN,YATES,3,1/18/2025,INFLUENZA_A,11,"    (42.6431, -77.1485)",36123
2024-2025,METRO,SULLIVAN,3,1/18/2025,INFLUENZA_A,316,"    (41.7201763, -74.7646796)",36105
2024-2025,WESTERN,SCHUYLER,3,1/18/2025,INFLUENZA_A,15,"    (42.419776, -76.9386038)",36097
2024-2025,CAPITAL DISTRICT,ALBANY,3,1/18/2025,INFLUENZA_B,12,"    (42.5882713, -73.9740136)",36001
2024-2025,WESTERN,SCHUYLER,3,1/18/2025,INFLUENZA_B,0,"    (42.419776, -76.9386038)",36097
2024-2025,WESTERN,WYOMING,3,1/18/2025,INFLUENZA_B,1,"    (42.7013627, -78.2285667)",36121
2024-2025,CAPITAL DISTRICT,WARREN,3,1/18/2025,INFLUENZA_A,38,"    (43.5551053, -73.8381388)",36113
2024-2025,CENTRAL,ST LAWRENCE,3,1/18/2025,INFLUENZA_B,2,"    (44.4881125, -75.074311)",36089
2024-2025,CENTRAL,JEFFERSON,3,1/18/2025,INFLUENZA_B,0,"    (44.0607, -75.9928)",36045
2024-2025,METRO,ORANGE,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (41.4024096, -74.3062522)",36071
2024-2025,CENTRAL,MADISON,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.9100255, -75.6635749)",36053
2024-2025,CENTRAL,MADISON,3,1/18/2025,INFLUENZA_B,2,"    (42.9100255, -75.6635749)",36053
2024-2025,NYC,RICHMOND,3,1/18/2025,INFLUENZA_UNSPECIFIED,131,"    (40.5795, -74.1502)",36085
2024-2025,WESTERN,STEUBEN,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.2667252, -77.3855253)",36101
2024-2025,CAPITAL DISTRICT,WASHINGTON,3,1/18/2025,INFLUENZA_A,64,"    (43.3123766, -73.4394282)",36115
2024-2025,CENTRAL,TOMPKINS,3,1/18/2025,INFLUENZA_B,4,"    (42.4532811, -76.4737116)",36109
2024-2025,METRO,SULLIVAN,3,1/18/2025,INFLUENZA_B,9,"    (41.7201763, -74.7646796)",36105
2024-2025,NYC,RICHMOND,3,1/18/2025,INFLUENZA_B,80,"    (40.5795, -74.1502)",36085
2024-2025,METRO,ORANGE,3,1/18/2025,INFLUENZA_A,"1,298","    (41.4024096, -74.3062522)",36071
2024-2025,CENTRAL,LEWIS,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.7863965, -75.4426165)",36049
2024-2025,WESTERN,ORLEANS,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (43.209007, -78.254897)",36073
2024-2025,CENTRAL,TIOGA,3,1/18/2025,INFLUENZA_B,4,"    (42.1256, -76.3637)",36107
2024-2025,METRO,DUTCHESS,3,1/18/2025,INFLUENZA_A,649,"    (41.7550085, -73.7399512)",36027
2024-2025,WESTERN,ERIE,3,1/18/2025,INFLUENZA_B,12,"    (42.752759, -78.7781922)",36029
2024-2025,METRO,SUFFOLK,3,1/18/2025,INFLUENZA_B,219,"    (40.943554, -72.6922184)",36103
2024-2025,CAPITAL DISTRICT,WASHINGTON,3,1/18/2025,INFLUENZA_B,1,"    (43.3123766, -73.4394282)",36115
2024-2025,WESTERN,ONTARIO,3,1/18/2025,INFLUENZA_A,115,"    (42.8566949, -77.3032768)",36069
2024-2025,CENTRAL,TIOGA,3,1/18/2025,INFLUENZA_UNSPECIFIED,0,"    (42.1256, -76.3637)",36107
2024-2025,WESTERN,WYOMING,3,1/18/2025,INFLUENZA_A,18,"    (42.7013627, -78.2285667)",36121
